                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                0.61135,                0.43955,                0.84795,                0.93787,                0.89935,                 0.9531,                0.70505,                0.94561,                0.58581,                0.98309,              0.0011521,              0.0011521,              0.0011521
                    158,                0.58931,                0.43205,                0.85814,                0.93514,                 0.8842,                0.94865,                0.70024,                0.94651,                0.58154,                0.99162,              0.0011488,              0.0011488,              0.0011488
                    159,                0.59653,                0.46508,                  0.869,                0.95739,                0.86877,                0.94802,                0.69255,                0.96042,                0.58199,                 1.0069,              0.0011455,              0.0011455,              0.0011455
                    160,                0.64635,                0.45049,                0.88267,                0.91365,                0.90797,                0.94646,                 0.6882,                 0.9668,                0.62258,                0.99541,              0.0011422,              0.0011422,              0.0011422
                    161,                0.58984,                0.45151,                0.86521,                0.92671,                0.90235,                0.94737,                 0.6755,                0.97378,                0.62958,                  1.002,              0.0011389,              0.0011389,              0.0011389
                    162,                0.65702,                0.46608,                0.88537,                0.89458,                 0.9145,                0.95005,                0.68611,                 1.0006,                0.63462,                 1.0193,              0.0011356,              0.0011356,              0.0011356
                    163,                0.65651,                0.46097,                0.87487,                0.96369,                0.86934,                0.95127,                0.69185,                0.99345,                0.61986,                  1.004,              0.0011323,              0.0011323,              0.0011323
                    164,                0.62483,                0.45657,                0.84739,                0.97499,                0.88813,                0.95419,                 0.6973,                0.96569,                0.58339,                0.98191,               0.001129,               0.001129,               0.001129
                    165,                0.65091,                0.47688,                0.88801,                0.96177,                 0.8814,                 0.9547,                0.69479,                0.95647,                0.55648,                0.98493,              0.0011257,              0.0011257,              0.0011257
                    166,                0.63204,                0.45547,                0.85851,                0.93198,                0.93723,                0.95655,                0.70133,                 0.9436,                0.54316,                0.99674,              0.0011224,              0.0011224,              0.0011224
                    167,                0.60872,                0.44454,                0.86196,                0.92816,                0.93485,                0.95853,                0.71225,                0.94251,                 0.5406,                  1.003,              0.0011191,              0.0011191,              0.0011191
                    168,                0.62144,                0.43191,                0.85945,                0.92182,                0.91911,                0.95273,                0.71271,                0.95175,                0.54883,                0.99971,              0.0011158,              0.0011158,              0.0011158
                    169,                0.61266,                 0.4389,                0.85934,                0.93005,                0.89827,                0.94963,                0.71012,                0.95472,                0.54583,                0.99881,              0.0011125,              0.0011125,              0.0011125
                    170,                0.57837,                0.43514,                0.83863,                0.95341,                0.86384,                0.94697,                0.70742,                0.95306,                 0.5409,                 0.9949,              0.0011092,              0.0011092,              0.0011092
                    171,                0.61289,                0.43367,                0.86379,                0.94049,                0.87772,                0.94258,                0.69672,                  0.954,                0.53745,                 0.9921,              0.0011059,              0.0011059,              0.0011059
                    172,                0.62545,                0.45264,                0.86004,                 0.9412,                0.90343,                0.94562,                0.70742,                0.97024,                 0.5477,                0.99974,              0.0011026,              0.0011026,              0.0011026
                    173,                0.58473,                0.44362,                0.85429,                 0.9529,                0.91628,                0.94841,                0.70125,                0.96832,                0.55796,                 1.0003,              0.0010993,              0.0010993,              0.0010993
                    174,                0.57544,                 0.4207,                0.85947,                0.94482,                0.92208,                0.95626,                0.70826,                0.95391,                0.54621,                 1.0011,               0.001096,               0.001096,               0.001096
                    175,                0.56433,                0.42038,                0.86301,                 0.9471,                0.91032,                 0.9585,                0.70976,                 0.9463,                 0.5403,                 1.0013,              0.0010927,              0.0010927,              0.0010927
                    176,                0.58698,                  0.436,                0.83639,                 0.9257,                0.93723,                0.95909,                0.70279,                0.96222,                0.53609,                 1.0103,              0.0010894,              0.0010894,              0.0010894
                    177,                0.62046,                0.44672,                0.86858,                0.91912,                0.94481,                0.94874,                0.68861,                0.95746,                0.53476,                 1.0121,              0.0010861,              0.0010861,              0.0010861
                    178,                0.64374,                0.48427,                0.86912,                0.94172,                 0.9415,                0.95656,                0.69173,                0.94521,                0.54095,                 1.0017,              0.0010828,              0.0010828,              0.0010828
                    179,                0.59774,                0.42898,                0.84434,                0.94167,                0.93723,                0.96264,                0.71027,                0.94787,                0.54069,                 1.0004,              0.0010795,              0.0010795,              0.0010795
                    180,                0.57501,                0.42588,                0.87453,                 0.9367,                0.93723,                0.96682,                0.70999,                0.95423,                0.52288,                 1.0039,              0.0010762,              0.0010762,              0.0010762
                    181,                0.63483,                0.45131,                0.84721,                0.93606,                0.93971,                0.97033,                0.71333,                0.94606,                0.51398,                0.99358,              0.0010729,              0.0010729,              0.0010729
                    182,                 0.5502,                0.41573,                0.83997,                0.93693,                0.94481,                0.96989,                 0.7143,                0.93591,                0.51557,                0.98908,              0.0010696,              0.0010696,              0.0010696
                    183,                0.53841,                0.41131,                0.83744,                0.93953,                0.92965,                0.96786,                  0.705,                0.94464,                0.52726,                 0.9878,              0.0010663,              0.0010663,              0.0010663
                    184,                 0.5961,                0.43501,                 0.8547,                0.93669,                0.92965,                 0.9673,                0.70346,                0.94702,                0.51687,                0.98366,               0.001063,               0.001063,               0.001063
                    185,                 0.6061,                0.45483,                0.87204,                0.93995,                0.91068,                0.96561,                0.70931,                0.93997,                0.50621,                 0.9733,              0.0010597,              0.0010597,              0.0010597
                    186,                0.65088,                 0.4458,                0.87441,                0.95022,                0.92941,                0.96474,                0.70095,                0.93057,                0.50151,                0.96753,              0.0010564,              0.0010564,              0.0010564
                    187,                0.55206,                0.40443,                0.85573,                0.96269,                  0.928,                0.95919,                0.69548,                0.94882,                0.51026,                0.97013,              0.0010531,              0.0010531,              0.0010531
                    188,                0.59799,                0.42335,                0.85531,                0.96407,                0.91969,                0.95062,                0.68891,                0.97522,                0.52203,                0.98492,              0.0010498,              0.0010498,              0.0010498
                    189,                0.57263,                0.41572,                 0.8536,                 0.9622,                0.92208,                0.94568,                0.69611,                0.98119,                0.52634,                0.99251,              0.0010465,              0.0010465,              0.0010465
                    190,                0.57989,                0.41274,                0.83994,                0.96376,                0.91946,                0.94973,                0.71393,                0.98372,                0.54007,                0.99813,              0.0010432,              0.0010432,              0.0010432
                    191,                0.58704,                0.42979,                0.85377,                0.92896,                0.92208,                0.95333,                0.71256,                0.99579,                0.55805,                  1.008,              0.0010399,              0.0010399,              0.0010399
                    192,                0.56257,                 0.4145,                0.83793,                0.93611,                0.91686,                0.95654,                0.70506,                0.98652,                0.55655,                 1.0023,              0.0010366,              0.0010366,              0.0010366
                    193,                0.57836,                 0.4226,                0.84181,                0.96634,                0.89459,                0.95548,                0.69186,                0.98155,                0.54384,                 1.0022,              0.0010333,              0.0010333,              0.0010333
                    194,                 0.5636,                0.41064,                0.84285,                 0.9729,                0.89409,                0.95635,                0.69543,                0.98215,                0.54281,                 1.0016,                0.00103,                0.00103,                0.00103
                    195,                0.54978,                0.39902,                 0.8519,                0.94308,                0.91243,                0.95676,                0.70215,                0.96849,                0.52505,                0.99519,              0.0010267,              0.0010267,              0.0010267
                    196,                0.58448,                 0.4232,                0.85998,                0.96806,                0.87717,                0.95635,                0.70417,                0.96437,                0.52415,                0.99302,              0.0010234,              0.0010234,              0.0010234
                    197,                0.52635,                0.38186,                0.85262,                0.93634,                0.90409,                  0.959,                0.70727,                0.94776,                 0.5252,                0.98397,              0.0010201,              0.0010201,              0.0010201
                    198,                0.51563,                0.39437,                0.81478,                0.92967,                0.88215,                0.95752,                0.71659,                0.94463,                0.53385,                0.97464,              0.0010168,              0.0010168,              0.0010168
                    199,                 0.5374,                0.39763,                0.84885,                0.89558,                0.93496,                0.95718,                 0.6935,                0.94743,                0.54227,                0.97628,              0.0010135,              0.0010135,              0.0010135
                    200,                0.56168,                0.38609,                0.83989,                0.89695,                0.93723,                0.95496,                0.69899,                0.94647,                0.55307,                0.98624,              0.0010102,              0.0010102,              0.0010102
                    201,                0.60343,                0.42593,                0.87057,                0.93062,                0.91542,                0.95705,                0.70978,                 0.9475,                0.55118,                0.99206,              0.0010069,              0.0010069,              0.0010069
                    202,                0.54165,                0.38719,                0.84361,                 0.9357,                0.93258,                0.96514,                0.70972,                0.95047,                0.53079,                 1.0029,              0.0010036,              0.0010036,              0.0010036
                    203,                0.60752,                  0.398,                0.87582,                 0.9509,                0.93411,                0.96682,                0.70741,                0.97257,                0.50173,                 1.0251,              0.0010003,              0.0010003,              0.0010003
                    204,                 0.5421,                0.39522,                0.86077,                 0.9556,                0.93723,                0.96386,                0.70063,                 0.9758,                0.49725,                 1.0272,             0.00099697,             0.00099697,             0.00099697
                    205,                0.49126,                0.37975,                0.83739,                0.94526,                0.93723,                0.95886,                0.70476,                0.96437,                 0.4966,                  1.013,             0.00099367,             0.00099367,             0.00099367
                    206,                0.53425,                0.38526,                 0.8467,                0.93274,                0.93723,                0.94802,                0.70874,                0.98108,                0.50238,                 1.0276,             0.00099036,             0.00099036,             0.00099036
                    207,                0.52417,                0.39725,                0.82723,                0.93548,                0.93455,                0.94618,                0.70529,                0.97565,                0.50886,                 1.0316,             0.00098706,             0.00098706,             0.00098706
                    208,                0.55662,                0.39942,                0.85373,                0.94756,                0.92958,                0.95056,                0.69842,                0.97669,                0.49731,                 1.0372,             0.00098376,             0.00098376,             0.00098376
                    209,                0.55569,                0.40159,                0.84947,                0.94128,                0.92965,                0.94749,                0.69917,                0.97531,                0.50866,                 1.0378,             0.00098046,             0.00098046,             0.00098046
                    210,                0.52832,                0.38787,                0.85208,                0.94583,                0.92208,                0.94339,                0.68449,                0.99254,                0.51153,                 1.0384,             0.00097716,             0.00097716,             0.00097716
                    211,                0.55003,                0.41336,                0.87676,                0.96432,                0.91518,                0.94227,                0.67875,                 1.0376,                0.53686,                 1.0587,             0.00097386,             0.00097386,             0.00097386
                    212,                0.52111,                0.38708,                0.83954,                0.96858,                0.90693,                0.94698,                0.69285,                 1.0331,                0.53853,                 1.0574,             0.00097056,             0.00097056,             0.00097056
                    213,                0.58744,                0.41215,                0.86118,                0.93866,                0.93844,                0.95881,                0.70584,                0.99649,                0.51055,                 1.0352,             0.00096726,             0.00096726,             0.00096726
                    214,                0.50907,                0.38539,                0.83931,                 0.9566,                0.91159,                0.96207,                 0.7135,                 1.0083,                0.49812,                 1.0395,             0.00096396,             0.00096396,             0.00096396
                    215,                 0.5675,                0.40586,                0.83519,                0.94239,                0.91167,                0.95109,                0.70957,                 1.0263,                0.50956,                 1.0476,             0.00096066,             0.00096066,             0.00096066
                    216,                0.60364,                0.42104,                0.86731,                0.92182,                0.91595,                0.94755,                0.68919,                 1.0311,                0.53175,                 1.0453,             0.00095736,             0.00095736,             0.00095736
                    217,                0.58557,                0.40167,                0.88575,                 0.9014,                0.90693,                0.94367,                0.68807,                 1.0057,                0.55739,                 1.0339,             0.00095406,             0.00095406,             0.00095406
                    218,                0.48048,                0.35921,                0.84772,                0.90647,                0.90693,                0.94142,                0.69363,                0.98592,                0.55873,                 1.0272,             0.00095076,             0.00095076,             0.00095076
                    219,                0.59464,                0.40133,                0.86836,                0.90903,                0.90693,                0.94752,                0.70564,                0.98024,                0.56273,                 1.0232,             0.00094746,             0.00094746,             0.00094746
                    220,                 0.5194,                0.39622,                0.82542,                0.91154,                0.90682,                0.94456,                0.69881,                0.99246,                0.56454,                 1.0305,             0.00094416,             0.00094416,             0.00094416
                    221,                0.58945,                0.39834,                0.84491,                0.93416,                0.89177,                0.94372,                0.69268,                 1.0053,                0.55141,                 1.0367,             0.00094085,             0.00094085,             0.00094085
                    222,                0.55119,                0.39886,                0.84715,                0.93647,                0.89935,                0.93904,                0.68852,                 1.0147,                0.54682,                 1.0455,             0.00093755,             0.00093755,             0.00093755
                    223,                0.55168,                0.40515,                0.85516,                0.92823,                0.89935,                0.93621,                0.68605,                 1.0028,                0.53699,                 1.0476,             0.00093425,             0.00093425,             0.00093425
                    224,                0.58105,                0.41762,                0.83924,                0.92051,                0.91087,                 0.9378,                0.69669,                0.99246,                0.53552,                 1.0463,             0.00093095,             0.00093095,             0.00093095
                    225,                0.53535,                0.38727,                0.86369,                0.90387,                0.93618,                0.93968,                0.70401,                0.98295,                0.52621,                 1.0404,             0.00092765,             0.00092765,             0.00092765
                    226,                 0.5596,                0.38692,                0.86494,                0.91384,                0.92965,                0.94188,                0.70328,                0.98158,                0.52567,                 1.0367,             0.00092435,             0.00092435,             0.00092435
                    227,                 0.5319,                0.38564,                0.85459,                0.94084,                0.92121,                0.94509,                0.70096,                0.99523,                0.52561,                 1.0349,             0.00092105,             0.00092105,             0.00092105
                    228,                0.51626,                0.39133,                0.86557,                0.94532,                 0.9155,                0.94644,                0.69861,                0.99691,                0.54347,                 1.0299,             0.00091775,             0.00091775,             0.00091775
                    229,                0.61025,                0.41562,                 0.8589,                0.94753,                0.91932,                0.94518,                0.70236,                 0.9823,                0.54387,                 1.0248,             0.00091445,             0.00091445,             0.00091445
                    230,                0.50171,                0.37664,                0.84444,                0.94536,                0.92407,                0.94426,                0.70923,                0.96757,                0.53568,                 1.0199,             0.00091115,             0.00091115,             0.00091115
                    231,                0.49133,                0.36177,                0.84018,                0.94648,                0.92208,                0.94314,                0.71392,                0.96953,                0.52764,                 1.0195,             0.00090785,             0.00090785,             0.00090785
                    232,                0.50455,                0.37393,                0.85522,                0.94015,                0.92208,                0.94165,                0.70239,                0.97467,                0.52111,                 1.0223,             0.00090455,             0.00090455,             0.00090455
                    233,                0.58759,                0.41497,                0.87225,                0.93862,                0.92208,                0.94081,                0.69945,                  0.988,                0.53182,                  1.023,             0.00090125,             0.00090125,             0.00090125
                    234,                0.51125,                0.38204,                0.83055,                0.94675,                0.90097,                0.94005,                0.69301,                0.99852,                0.53078,                 1.0252,             0.00089795,             0.00089795,             0.00089795
                    235,                0.53206,                0.37262,                0.83832,                 0.9574,                0.90548,                0.94068,                0.70232,                0.97689,                0.51635,                 1.0196,             0.00089465,             0.00089465,             0.00089465
                    236,                0.55112,                0.40996,                0.86955,                0.95708,                 0.9065,                0.93972,                0.70315,                0.93856,                0.51861,                 1.0033,             0.00089134,             0.00089134,             0.00089134
                    237,                0.51601,                0.37107,                0.84695,                0.95356,                0.90859,                0.94031,                0.71078,                 0.9122,                0.50995,                0.98883,             0.00088804,             0.00088804,             0.00088804
                    238,                0.56166,                0.40665,                0.85378,                0.95076,                 0.9145,                0.94209,                0.70493,                0.92962,                 0.5057,                 0.9892,             0.00088474,             0.00088474,             0.00088474
                    239,                0.51387,                0.38938,                0.83436,                0.95956,                0.89177,                0.94057,                0.69337,                0.95553,                0.51326,                0.99205,             0.00088144,             0.00088144,             0.00088144
                    240,                0.55662,                0.40051,                0.84522,                0.96102,                0.88578,                0.93891,                0.69916,                0.96284,                0.52505,                 0.9981,             0.00087814,             0.00087814,             0.00087814
                    241,                0.55561,                 0.3876,                0.85476,                 0.9505,                0.89677,                0.93736,                0.70655,                0.94941,                0.53687,                 1.0058,             0.00087484,             0.00087484,             0.00087484
                    242,                0.52601,                 0.3691,                0.83843,                0.95292,                0.89646,                0.93546,                0.70057,                 0.9409,                0.54472,                 1.0107,             0.00087154,             0.00087154,             0.00087154
                    243,                0.49339,                0.37685,                0.85735,                 0.9541,                0.89177,                0.93477,                0.70687,                0.92925,                 0.5324,                  1.006,             0.00086824,             0.00086824,             0.00086824
                    244,                0.53711,                0.38448,                0.83114,                0.94275,                0.89342,                0.93237,                0.71155,                0.94655,                0.54026,                 1.0118,             0.00086494,             0.00086494,             0.00086494
                    245,                0.56989,                 0.3914,                0.86062,                 0.9282,                0.90693,                0.93553,                0.70625,                0.94766,                 0.5404,                 1.0086,             0.00086164,             0.00086164,             0.00086164
                    246,                0.50835,                0.36444,                0.85192,                0.92013,                 0.9145,                0.93312,                0.70155,                0.94592,                0.54727,                 1.0028,             0.00085834,             0.00085834,             0.00085834
                    247,                0.57104,                0.41574,                0.86798,                0.92005,                0.91446,                0.93098,                0.69593,                 0.9474,                0.54254,                 1.0025,             0.00085504,             0.00085504,             0.00085504
                    248,                0.51645,                0.36637,                0.84988,                0.94242,                0.90206,                0.93409,                0.69112,                0.96044,                0.53621,                 1.0062,             0.00085174,             0.00085174,             0.00085174
                    249,                0.51621,                0.36685,                0.84258,                0.94697,                0.88883,                0.93535,                0.69285,                0.96887,                0.53094,                 1.0117,             0.00084844,             0.00084844,             0.00084844
                    250,                0.51703,                0.36988,                0.83507,                0.94563,                 0.9012,                0.94039,                0.70145,                0.96788,                0.53029,                 1.0126,             0.00084514,             0.00084514,             0.00084514
                    251,                0.50591,                0.37381,                0.83964,                0.95552,                0.91156,                0.94142,                0.70233,                0.98569,                0.52269,                 1.0167,             0.00084184,             0.00084184,             0.00084184
                    252,                0.52366,                0.37379,                0.83554,                0.94916,                0.92208,                0.94092,                0.70893,                0.99093,                0.50769,                 1.0132,             0.00083853,             0.00083853,             0.00083853
                    253,                0.56626,                0.38843,                0.85228,                0.94741,                0.92198,                0.94112,                0.70217,                0.98602,                0.50648,                 1.0095,             0.00083523,             0.00083523,             0.00083523
                    254,                0.51836,                0.37994,                0.81106,                0.95003,                0.91398,                0.94063,                0.69053,                0.98529,                0.51715,                 1.0178,             0.00083193,             0.00083193,             0.00083193
                    255,                0.51269,                0.35976,                0.83777,                0.94088,                0.92885,                0.94258,                0.68483,                0.98456,                0.51978,                 1.0224,             0.00082863,             0.00082863,             0.00082863
                    256,                0.56955,                0.39141,                 0.8511,                0.96933,                0.92208,                0.94508,                 0.7001,                 0.9725,                0.51447,                 1.0181,             0.00082533,             0.00082533,             0.00082533
                    257,                0.45549,                0.34912,                0.82168,                0.96447,                0.92909,                0.94473,                0.70756,                0.95535,                0.52145,                 1.0103,             0.00082203,             0.00082203,             0.00082203
                    258,                0.50997,                 0.3655,                0.82617,                0.95785,                0.93591,                0.94511,                0.70839,                0.94504,                0.52402,                 1.0025,             0.00081873,             0.00081873,             0.00081873
                    259,                0.50391,                0.35822,                0.84752,                 0.9641,                0.93723,                0.95078,                0.72677,                0.93782,                0.51788,                 1.0044,             0.00081543,             0.00081543,             0.00081543
                    260,                0.50732,                 0.3934,                0.85707,                0.94669,                0.93723,                0.95135,                0.72486,                0.94207,                0.51524,                 1.0034,             0.00081213,             0.00081213,             0.00081213
                    261,                0.49437,                0.36771,                0.82437,                0.93895,                0.93364,                0.94582,                0.71405,                0.95595,                0.50269,                 1.0112,             0.00080883,             0.00080883,             0.00080883
                    262,                0.48286,                0.35573,                0.85084,                0.94279,                0.93455,                 0.9452,                0.71525,                0.95838,                0.48458,                 1.0075,             0.00080553,             0.00080553,             0.00080553
                    263,                0.49254,                0.37283,                 0.8398,                0.93645,                 0.9341,                0.94229,                0.71001,                0.95191,                0.48584,                0.99252,             0.00080223,             0.00080223,             0.00080223
                    264,                0.47982,                0.34925,                 0.8306,                0.92582,                0.93818,                 0.9424,                0.69843,                0.94265,                0.48988,                0.98277,             0.00079893,             0.00079893,             0.00079893
                    265,                0.47856,                0.37371,                  0.841,                0.94136,                0.92496,                0.94216,                0.69855,                0.94345,                0.48657,                0.98621,             0.00079563,             0.00079563,             0.00079563
                    266,                0.51891,                0.37535,                0.85631,                0.95616,                0.91984,                0.94421,                0.69118,                0.94254,                0.50091,                0.98477,             0.00079233,             0.00079233,             0.00079233
                    267,                0.48743,                0.34856,                0.82234,                0.95064,                0.93553,                0.94503,                0.69088,                0.94183,                0.50616,                0.98836,             0.00078902,             0.00078902,             0.00078902
                    268,                0.47879,                0.35891,                0.82131,                0.95017,                0.93723,                0.94584,                0.70352,                0.92889,                0.49496,                0.98801,             0.00078572,             0.00078572,             0.00078572
                    269,                  0.519,                0.36182,                0.86255,                0.96416,                0.92773,                0.94677,                0.70627,                0.93009,                0.48449,                0.98754,             0.00078242,             0.00078242,             0.00078242
                    270,                 0.5127,                0.36378,                0.83693,                0.95366,                0.92208,                0.94523,                0.70841,                0.93858,                0.48877,                0.98632,             0.00077912,             0.00077912,             0.00077912
                    271,                0.44911,                0.33491,                0.81566,                0.94877,                0.91313,                0.94267,                 0.7009,                0.94256,                 0.4875,                0.98691,             0.00077582,             0.00077582,             0.00077582
                    272,                0.47174,                0.33213,                0.82866,                 0.9742,                0.89109,                0.94987,                 0.7127,                0.94082,                0.48554,                0.98361,             0.00077252,             0.00077252,             0.00077252
                    273,                0.47159,                0.34534,                 0.8425,                0.95108,                0.90519,                0.95568,                0.72157,                 0.9254,                0.48117,                0.97996,             0.00076922,             0.00076922,             0.00076922
                    274,                0.45287,                0.34358,                0.84058,                 0.9702,                0.88932,                0.95858,                0.73013,                0.91941,                0.47952,                0.97591,             0.00076592,             0.00076592,             0.00076592
                    275,                 0.4854,                0.36079,                0.83308,                0.97311,                0.89933,                0.95844,                0.73155,                0.90938,                0.47303,                0.97083,             0.00076262,             0.00076262,             0.00076262
                    276,                0.47595,                0.35298,                0.83234,                0.96405,                0.91177,                0.95873,                0.72574,                0.90693,                0.47104,                0.97096,             0.00075932,             0.00075932,             0.00075932
                    277,                0.48428,                0.34998,                0.82996,                0.95666,                0.91402,                 0.9566,                0.72595,                0.90975,                 0.4703,                0.97439,             0.00075602,             0.00075602,             0.00075602
                    278,                0.51849,                0.37932,                0.86585,                0.95904,                 0.9124,                0.95715,                0.71335,                0.91248,                0.46405,                 0.9746,             0.00075272,             0.00075272,             0.00075272
                    279,                0.50098,                0.36043,                0.85503,                0.95889,                0.91327,                0.95655,                0.71509,                0.90415,                0.46608,                0.96963,             0.00074942,             0.00074942,             0.00074942
                    280,                 0.4685,                0.34589,                0.83356,                0.94226,                 0.9411,                0.95551,                  0.716,                0.90317,                0.46424,                0.96207,             0.00074612,             0.00074612,             0.00074612
                    281,                0.44524,                0.35495,                0.84715,                 0.9579,                0.92794,                0.95467,                0.71363,                0.90953,                0.45959,                 0.9576,             0.00074282,             0.00074282,             0.00074282
                    282,                0.54514,                0.36804,                0.82867,                 0.9647,                0.92965,                0.95491,                0.71369,                0.92401,                0.46146,                0.96068,             0.00073951,             0.00073951,             0.00073951
                    283,                0.51575,                0.35996,                0.85369,                0.96223,                 0.9353,                0.95236,                0.70538,                0.94238,                0.46653,                0.96965,             0.00073621,             0.00073621,             0.00073621
                    284,                0.52646,                 0.3671,                0.83444,                0.96425,                0.93518,                0.94586,                0.70452,                0.94688,                0.47203,                0.97333,             0.00073291,             0.00073291,             0.00073291
                    285,                 0.5186,                0.34632,                0.83723,                0.95748,                0.93474,                0.94406,                 0.7031,                0.93504,                0.47881,                0.97372,             0.00072961,             0.00072961,             0.00072961
                    286,                0.50485,                0.36852,                0.82625,                0.95885,                 0.9346,                0.94597,                0.69333,                0.93098,                0.48248,                0.97515,             0.00072631,             0.00072631,             0.00072631
                    287,                0.45092,                0.33815,                0.81902,                0.96963,                 0.9172,                 0.9456,                0.69228,                 0.9377,                0.48142,                0.97977,             0.00072301,             0.00072301,             0.00072301
                    288,                0.50845,                0.36476,                0.83977,                 0.9709,                0.91775,                0.94224,                0.68719,                0.93619,                0.48747,                0.98095,             0.00071971,             0.00071971,             0.00071971
                    289,                0.49309,                0.37295,                0.86572,                0.97101,                0.90953,                 0.9416,                0.67868,                0.94607,                0.48932,                0.98827,             0.00071641,             0.00071641,             0.00071641
                    290,                0.48887,                0.35898,                0.85644,                0.96269,                0.91459,                0.94364,                 0.6958,                0.96436,                0.50066,                  1.006,             0.00071311,             0.00071311,             0.00071311
                    291,                0.46063,                0.32726,                0.81992,                0.95919,                0.92545,                0.95025,                0.70698,                0.96826,                0.50603,                 1.0078,             0.00070981,             0.00070981,             0.00070981
                    292,                 0.4813,                0.34736,                0.82763,                0.95473,                 0.9118,                0.94823,                0.71716,                0.96228,                0.51171,                  1.004,             0.00070651,             0.00070651,             0.00070651
                    293,                0.50217,                0.35517,                0.83383,                0.95164,                0.91821,                0.95515,                0.71665,                0.95727,                0.51107,                 1.0015,             0.00070321,             0.00070321,             0.00070321
                    294,                0.50143,                0.36622,                0.83026,                  0.934,                0.90321,                0.95632,                0.72079,                0.96233,                0.52156,                 1.0096,             0.00069991,             0.00069991,             0.00069991
                    295,                0.46914,                0.34701,                0.83525,                0.95194,                0.89069,                0.96159,                0.72511,                0.96234,                 0.5124,                 1.0076,             0.00069661,             0.00069661,             0.00069661
                    296,                0.48802,                0.35649,                 0.8362,                0.95239,                0.89704,                0.96206,                0.72487,                0.96468,                0.50661,                 1.0097,             0.00069331,             0.00069331,             0.00069331
                    297,                0.42616,                0.32384,                0.81408,                0.95333,                0.89069,                0.96038,                0.72568,                0.94786,                0.50176,                0.99824,                0.00069,                0.00069,                0.00069
                    298,                0.48674,                0.35676,                0.83177,                0.96701,                0.89069,                0.95613,                 0.7196,                0.93914,                0.50134,                 0.9938,              0.0006867,              0.0006867,              0.0006867
                    299,                0.47265,                  0.344,                0.84732,                0.95647,                0.91984,                0.95234,                0.72614,                0.94113,                0.48541,                0.99563,              0.0006834,              0.0006834,              0.0006834
                    300,                0.44429,                0.33791,                0.84542,                 0.9741,                0.90576,                0.95292,                0.72714,                0.94067,                0.47229,                  1.001,              0.0006801,              0.0006801,              0.0006801
                    301,                0.46967,                0.34328,                0.83702,                0.96229,                0.90421,                0.95189,                0.72942,                0.95026,                0.47778,                 1.0082,              0.0006768,              0.0006768,              0.0006768
                    302,                0.41994,                0.32175,                0.82851,                0.94472,                0.92154,                0.95138,                0.72712,                0.94836,                0.48085,                0.99783,              0.0006735,              0.0006735,              0.0006735
                    303,                0.44981,                0.33525,                0.84722,                 0.9517,                0.92071,                0.95117,                0.72467,                0.93596,                0.48131,                0.98609,              0.0006702,              0.0006702,              0.0006702
                    304,                0.43998,                0.33555,                0.85242,                0.94448,                0.92111,                0.94953,                0.72094,                0.93139,                0.48249,                0.97551,              0.0006669,              0.0006669,              0.0006669
                    305,                0.50085,                0.35596,                0.84672,                0.93871,                0.94449,                0.95523,                0.72144,                0.93471,                 0.4763,                0.97319,              0.0006636,              0.0006636,              0.0006636
                    306,                0.44266,                 0.3245,                0.81181,                 0.9302,                0.93723,                0.95374,                0.71624,                0.94421,                0.48016,                0.97631,              0.0006603,              0.0006603,              0.0006603
                    307,                0.47331,                 0.3377,                0.83001,                0.96097,                0.92208,                0.96159,                0.71799,                0.94106,                0.47938,                0.97774,               0.000657,               0.000657,               0.000657
                    308,                0.47837,                0.35451,                0.85163,                0.95797,                 0.9145,                0.95835,                0.71793,                 0.9219,                0.47829,                0.96617,              0.0006537,              0.0006537,              0.0006537
                    309,                0.44976,                0.34013,                0.83229,                0.97022,                0.90693,                0.95825,                0.71754,                0.91298,                 0.4771,                0.96075,              0.0006504,              0.0006504,              0.0006504
                    310,                0.45881,                0.34431,                0.83052,                0.97282,                0.91903,                0.95966,                0.72678,                0.90025,                0.47274,                0.95884,              0.0006471,              0.0006471,              0.0006471
                    311,                0.44468,                0.33802,                0.83035,                0.96925,                0.92208,                0.95885,                0.73214,                0.90726,                 0.4771,                0.96454,              0.0006438,              0.0006438,              0.0006438
                    312,                0.43476,                0.32905,                0.82453,                0.97064,                0.92208,                0.95671,                0.72806,                0.91483,                0.48046,                0.97486,             0.00064049,             0.00064049,             0.00064049
                    313,                 0.4571,                0.34835,                0.83579,                0.96723,                 0.9145,                0.95618,                 0.7319,                0.92436,                0.48759,                 0.9811,             0.00063719,             0.00063719,             0.00063719
                    314,                0.45889,                 0.3266,                0.81357,                0.97032,                0.91283,                0.95671,                0.72483,                0.92442,                0.48522,                0.98254,             0.00063389,             0.00063389,             0.00063389
                    315,                0.44731,                0.33731,                 0.8491,                0.97054,                0.91272,                0.95891,                0.72946,                 0.9229,                0.48071,                0.98507,             0.00063059,             0.00063059,             0.00063059
                    316,                 0.4553,                 0.3434,                0.83359,                0.96695,                 0.9145,                0.95974,                0.73255,                0.92736,                0.47447,                0.98308,             0.00062729,             0.00062729,             0.00062729
