                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    310,                0.47507,                0.37684,                 0.8267,                0.86179,                 0.8423,                0.84709,                0.52772,                 1.2781,                0.92764,                 1.1016,              0.0006471,              0.0006471,              0.0006471
                    311,                0.53866,                0.39905,                0.82982,                0.85151,                0.83609,                0.84015,                0.52415,                 1.2866,                0.91195,                 1.1065,              0.0006438,              0.0006438,              0.0006438
                    312,                0.47865,                0.37293,                0.83271,                 0.8455,                0.82553,                0.84204,                0.52906,                 1.2934,                0.91354,                 1.1161,             0.00064049,             0.00064049,             0.00064049
                    313,                0.47969,                0.40153,                0.84393,                 0.8455,                0.82553,                0.84204,                0.52906,                 1.2934,                0.91354,                 1.1161,             0.00063719,             0.00063719,             0.00063719
                    314,                0.44684,                0.36125,                0.83722,                0.85347,                0.81417,                0.83332,                  0.524,                 1.3007,                 0.9339,                 1.1183,             0.00063389,             0.00063389,             0.00063389
                    315,                0.55002,                0.41616,                 0.8323,                0.82415,                0.81417,                0.82299,                0.50835,                 1.3086,                0.96579,                 1.1173,             0.00063059,             0.00063059,             0.00063059
                    316,                0.46992,                0.37748,                 0.8535,                0.83708,                0.82371,                 0.8248,                0.50106,                 1.3136,                0.97368,                 1.1208,             0.00062729,             0.00062729,             0.00062729
                    317,                0.48676,                0.37315,                 0.8067,                0.83708,                0.82371,                 0.8248,                0.50106,                 1.3136,                0.97368,                 1.1208,             0.00062399,             0.00062399,             0.00062399
                    318,                0.49381,                0.35348,                0.82946,                0.83784,                0.83497,                0.82379,                0.50102,                 1.3073,                 0.9583,                 1.1252,             0.00062069,             0.00062069,             0.00062069
                    319,                 0.5396,                0.38573,                0.84839,                0.82127,                 0.8369,                0.81803,                 0.5031,                 1.3043,                0.95674,                 1.1241,             0.00061739,             0.00061739,             0.00061739
                    320,                0.55907,                0.39694,                0.84011,                0.82756,                0.84504,                0.82449,                0.50187,                 1.2971,                0.93305,                 1.1138,             0.00061409,             0.00061409,             0.00061409
                    321,                0.49255,                0.38566,                0.82009,                0.82756,                0.84504,                0.82449,                0.50187,                 1.2971,                0.93305,                 1.1138,             0.00061079,             0.00061079,             0.00061079
                    322,                0.53026,                0.38503,                 0.8327,                0.82313,                0.84364,                0.82916,                0.50399,                 1.3009,                0.91974,                 1.1269,             0.00060749,             0.00060749,             0.00060749
                    323,                0.45525,                0.36378,                0.81256,                0.81852,                0.85358,                0.82438,                0.50486,                 1.2995,                0.90681,                 1.1238,             0.00060419,             0.00060419,             0.00060419
                    324,                0.49328,                0.36913,                0.84265,                0.77562,                0.85963,                0.83545,                0.50449,                  1.281,                0.88771,                 1.1159,             0.00060089,             0.00060089,             0.00060089
                    325,                0.44539,                0.36934,                0.82442,                0.77562,                0.85963,                0.83545,                0.50449,                  1.281,                0.88771,                 1.1159,             0.00059759,             0.00059759,             0.00059759
                    326,                0.47907,                0.35332,                0.80327,                0.77558,                0.85963,                0.83089,                0.50544,                 1.2607,                0.88651,                 1.1108,             0.00059429,             0.00059429,             0.00059429
                    327,                0.44319,                0.36612,                0.82261,                0.77143,                0.84889,                0.81978,                0.51282,                 1.2371,                0.88844,                 1.1009,             0.00059098,             0.00059098,             0.00059098
                    328,                0.49638,                0.37838,                 0.8292,                0.82045,                0.81312,                0.83302,                0.51293,                  1.234,                0.89764,                    1.1,             0.00058768,             0.00058768,             0.00058768
                    329,                0.53632,                0.39364,                0.81774,                0.82045,                0.81312,                0.83302,                0.51293,                  1.234,                0.89764,                    1.1,             0.00058438,             0.00058438,             0.00058438
                    330,                0.51155,                0.38291,                0.82403,                0.81895,                0.79237,                0.82772,                0.51701,                 1.2266,                0.90479,                  1.099,             0.00058108,             0.00058108,             0.00058108
                    331,                0.48431,                0.37548,                0.82841,                0.85774,                 0.7602,                0.83089,                0.51665,                 1.2255,                0.87805,                 1.0967,             0.00057778,             0.00057778,             0.00057778
                    332,                0.43456,                0.36026,                0.83174,                 0.8558,                0.75876,                0.82794,                0.51585,                 1.2296,                0.86267,                 1.0994,             0.00057448,             0.00057448,             0.00057448
                    333,                0.49792,                0.39367,                0.83183,                 0.8558,                0.75876,                0.82794,                0.51585,                 1.2296,                0.86267,                 1.0994,             0.00057118,             0.00057118,             0.00057118
                    334,                0.46449,                0.36919,                0.84067,                0.86684,                  0.759,                0.83863,                0.53212,                 1.2354,                 0.8489,                  1.097,             0.00056788,             0.00056788,             0.00056788
                    335,                0.44198,                0.36807,                0.83033,                0.78167,                0.84826,                0.83165,                0.53906,                 1.2361,                0.84438,                 1.0956,             0.00056458,             0.00056458,             0.00056458
                    336,                0.49206,                0.40329,                0.83582,                0.82838,                0.78962,                0.82776,                0.55021,                 1.2275,                 0.8567,                 1.0952,             0.00056128,             0.00056128,             0.00056128
                    337,                0.51475,                0.40538,                0.84134,                0.82838,                0.78962,                0.82776,                0.55021,                 1.2275,                 0.8567,                 1.0952,             0.00055798,             0.00055798,             0.00055798
                    338,                0.46204,                0.36326,                0.86825,                0.79902,                0.83146,                0.83934,                0.55607,                 1.2219,                0.86602,                 1.0948,             0.00055468,             0.00055468,             0.00055468
                    339,                0.48033,                0.36799,                0.84006,                 0.8016,                0.85359,                0.84786,                0.54938,                 1.2193,                0.86979,                 1.0891,             0.00055138,             0.00055138,             0.00055138
                    340,                 0.4462,                0.34833,                0.83604,                0.91042,                 0.7734,                0.85151,                0.55404,                 1.2315,                0.89035,                 1.0909,             0.00054808,             0.00054808,             0.00054808
                    341,                0.48856,                0.38153,                0.82575,                0.91042,                 0.7734,                0.85151,                0.55404,                 1.2315,                0.89035,                 1.0909,             0.00054478,             0.00054478,             0.00054478
                    342,                0.47135,                0.36324,                0.83663,                0.85168,                0.78479,                0.84671,                0.55016,                 1.2357,                0.89657,                 1.0931,             0.00054147,             0.00054147,             0.00054147
                    343,                0.49307,                0.38172,                0.84608,                 0.8837,                0.78012,                0.83708,                0.54688,                 1.2328,                0.90158,                 1.0941,             0.00053817,             0.00053817,             0.00053817
                    344,                0.41082,                0.34047,                 0.8148,                0.89193,                0.79107,                0.82741,                0.53804,                 1.2331,                0.89984,                 1.0952,             0.00053487,             0.00053487,             0.00053487
                    345,                0.50226,                0.38012,                0.83576,                0.89193,                0.79107,                0.82741,                0.53804,                 1.2331,                0.89984,                 1.0952,             0.00053157,             0.00053157,             0.00053157
                    346,                0.47018,                0.37334,                0.82267,                 0.8697,                0.78476,                0.82913,                0.54278,                  1.227,                0.90196,                 1.0938,             0.00052827,             0.00052827,             0.00052827
                    347,                0.43658,                0.35706,                0.83083,                  0.889,                0.79052,                0.81571,                0.52547,                 1.2443,                0.91797,                 1.0993,             0.00052497,             0.00052497,             0.00052497
                    348,                0.45458,                 0.3541,                0.83431,                0.87441,                0.79716,                0.80933,                0.52529,                 1.2624,                0.91628,                  1.114,             0.00052167,             0.00052167,             0.00052167
                    349,                0.47441,                 0.3407,                0.83066,                0.87441,                0.79716,                0.80933,                0.52529,                 1.2624,                0.91628,                  1.114,             0.00051837,             0.00051837,             0.00051837
                    350,                0.43361,                0.33481,                0.81445,                0.88114,                0.74467,                0.78256,                0.51583,                 1.2967,                0.91397,                 1.1336,             0.00051507,             0.00051507,             0.00051507
                    351,                0.49871,                0.36039,                0.83332,                0.88043,                0.74398,                0.78474,                0.51577,                  1.307,                0.92569,                 1.1478,             0.00051177,             0.00051177,             0.00051177
                    352,                0.48257,                0.37329,                0.83236,                0.88614,                0.74398,                0.78304,                0.51734,                  1.312,                 0.9405,                 1.1523,             0.00050847,             0.00050847,             0.00050847
                    353,                0.49547,                0.36141,                0.82362,                0.88614,                0.74398,                0.78304,                0.51734,                  1.312,                 0.9405,                 1.1523,             0.00050517,             0.00050517,             0.00050517
                    354,                0.41728,                0.36302,                0.82412,                0.86602,                0.75812,                0.78191,                0.50518,                 1.3219,                0.96318,                  1.155,             0.00050187,             0.00050187,             0.00050187
                    355,                0.44915,                0.38051,                0.80927,                0.86447,                0.76424,                0.78329,                0.50102,                 1.3315,                0.99035,                 1.1608,             0.00049857,             0.00049857,             0.00049857
                    356,                0.47867,                 0.3445,                 0.8216,                 0.8613,                0.75709,                0.78297,                0.50193,                 1.3263,                0.98005,                  1.153,             0.00049527,             0.00049527,             0.00049527
                    357,                0.43728,                0.35987,                0.83289,                 0.8613,                0.75709,                0.78297,                0.50193,                 1.3263,                0.98005,                  1.153,             0.00049197,             0.00049197,             0.00049197
                    358,                0.44733,                 0.3732,                0.84802,                0.85857,                0.74358,                0.78956,                0.50165,                 1.3245,                0.97736,                 1.1525,             0.00048866,             0.00048866,             0.00048866
                    359,                0.50021,                0.38501,                0.83094,                0.85912,                0.73462,                0.78799,                0.50422,                 1.3213,                0.96314,                 1.1533,             0.00048536,             0.00048536,             0.00048536
                    360,                0.41938,                0.33324,                0.80088,                0.85605,                0.71022,                0.79274,                0.50467,                  1.315,                0.96088,                 1.1508,             0.00048206,             0.00048206,             0.00048206
                    361,                0.45366,                0.36178,                0.82299,                0.85605,                0.71022,                0.79274,                0.50467,                  1.315,                0.96088,                 1.1508,             0.00047876,             0.00047876,             0.00047876
                    362,                0.52348,                0.38741,                0.86379,                0.77392,                0.79504,                0.79093,                 0.5024,                  1.318,                0.94842,                 1.1528,             0.00047546,             0.00047546,             0.00047546
                    363,                0.44888,                0.35998,                0.85272,                0.76006,                0.79717,                0.79178,                 0.5025,                 1.3187,                0.96923,                 1.1502,             0.00047216,             0.00047216,             0.00047216
                    364,                 0.4602,                0.36432,                 0.8272,                0.77748,                0.79313,                0.78332,                 0.4937,                 1.3298,                0.97155,                 1.1526,             0.00046886,             0.00046886,             0.00046886
                    365,                0.45892,                 0.3433,                0.82811,                0.77748,                0.79313,                0.78332,                 0.4937,                 1.3298,                0.97155,                 1.1526,             0.00046556,             0.00046556,             0.00046556
                    366,                0.43955,                0.34431,                0.81639,                0.81355,                0.82553,                0.81382,                0.49839,                  1.326,                 0.9735,                  1.154,             0.00046226,             0.00046226,             0.00046226
                    367,                0.40711,                0.33962,                0.80117,                0.83939,                0.80741,                0.81851,                0.50232,                 1.3192,                0.95387,                 1.1471,             0.00045896,             0.00045896,             0.00045896
                    368,                0.46286,                0.34854,                0.83847,                0.85076,                0.82447,                0.82569,                0.50018,                 1.3127,                0.93354,                 1.1554,             0.00045566,             0.00045566,             0.00045566
                    369,                 0.4481,                0.33852,                0.82075,                0.85076,                0.82447,                0.82569,                0.50018,                 1.3127,                0.93354,                 1.1554,             0.00045236,             0.00045236,             0.00045236
                    370,                0.46672,                0.36384,                0.83162,                0.85167,                0.82553,                0.82313,                 0.5108,                 1.3112,                0.93138,                 1.1583,             0.00044906,             0.00044906,             0.00044906
                    371,                0.45342,                0.35452,                0.82112,                0.86084,                0.82438,                0.82365,                0.50413,                 1.3275,                0.91767,                 1.1655,             0.00044576,             0.00044576,             0.00044576
                    372,                0.43114,                0.36192,                0.83729,                0.86292,                0.82072,                0.83102,                 0.4999,                 1.3195,                0.90299,                 1.1596,             0.00044246,             0.00044246,             0.00044246
                    373,                0.44529,                0.34939,                0.83588,                0.86292,                0.82072,                0.83102,                 0.4999,                 1.3195,                0.90299,                 1.1596,             0.00043915,             0.00043915,             0.00043915
                    374,                0.42682,                0.34181,                0.80107,                0.83095,                0.84826,                0.83349,                0.51129,                 1.3109,                0.86067,                 1.1492,             0.00043585,             0.00043585,             0.00043585
                    375,                 0.4796,                0.36903,                0.85081,                0.83696,                0.84702,                0.83872,                0.52454,                 1.2872,                0.85607,                 1.1359,             0.00043255,             0.00043255,             0.00043255
                    376,                0.49255,                0.37132,                0.83027,                0.88251,                0.82157,                0.84054,                0.52238,                 1.3002,                0.84125,                 1.1367,             0.00042925,             0.00042925,             0.00042925
                    377,                0.45256,                0.36354,                0.84498,                0.88251,                0.82157,                0.84054,                0.52238,                 1.3002,                0.84125,                 1.1367,             0.00042595,             0.00042595,             0.00042595
                    378,                0.44804,                0.36842,                0.82423,                0.89832,                0.83309,                0.84189,                0.52309,                 1.3055,                0.86273,                 1.1448,             0.00042265,             0.00042265,             0.00042265
                    379,                 0.4157,                0.34579,                0.83589,                0.87581,                0.80683,                0.81443,                0.52704,                 1.2863,                0.85705,                 1.1417,             0.00041935,             0.00041935,             0.00041935
                    380,                0.42913,                0.34111,                 0.8123,                0.90579,                0.82553,                0.85235,                0.54307,                 1.2681,                0.83905,                 1.1216,             0.00041605,             0.00041605,             0.00041605
                    381,                0.43626,                0.34455,                0.81653,                0.90579,                0.82553,                0.85235,                0.54307,                 1.2681,                0.83905,                 1.1216,             0.00041275,             0.00041275,             0.00041275
                    382,                0.45153,                 0.3518,                0.82428,                0.87392,                0.80742,                0.82244,                0.53872,                 1.2627,                0.82808,                 1.1215,             0.00040945,             0.00040945,             0.00040945
                    383,                0.44429,                0.33359,                0.80638,                0.87089,                0.81885,                 0.8283,                0.54612,                 1.2493,                0.83837,                 1.1187,             0.00040615,             0.00040615,             0.00040615
                    384,                0.48227,                0.37542,                0.84048,                  0.904,                0.84826,                 0.8522,                0.55127,                 1.2424,                0.82239,                 1.1132,             0.00040285,             0.00040285,             0.00040285
                    385,                 0.4437,                0.34456,                0.82939,                  0.904,                0.84826,                 0.8522,                0.55127,                 1.2424,                0.82239,                 1.1132,             0.00039955,             0.00039955,             0.00039955
                    386,                0.45593,                0.35542,                0.81703,                 0.9037,                0.84826,                0.85695,                0.55703,                 1.2348,                0.81397,                  1.114,             0.00039625,             0.00039625,             0.00039625
                    387,                0.42373,                0.35402,                0.82408,                0.90254,                0.83526,                0.85799,                0.56253,                 1.2382,                0.80186,                 1.1149,             0.00039295,             0.00039295,             0.00039295
                    388,                0.47293,                0.34759,                 0.8133,                0.91054,                 0.8254,                0.85805,                0.55575,                 1.2417,                0.80595,                 1.1203,             0.00038964,             0.00038964,             0.00038964
                    389,                0.48322,                0.35478,                0.84002,                0.91054,                 0.8254,                0.85805,                0.55575,                 1.2417,                0.80595,                 1.1203,             0.00038634,             0.00038634,             0.00038634
                    390,                0.42681,                0.33861,                0.83095,                0.91083,                0.82401,                0.85681,                0.56011,                 1.2513,                0.81061,                 1.1256,             0.00038304,             0.00038304,             0.00038304
                    391,                0.49129,                0.36444,                0.83733,                  0.884,                0.82794,                0.85579,                0.55426,                  1.255,                0.82936,                 1.1277,             0.00037974,             0.00037974,             0.00037974
                    392,                0.39959,                0.33374,                0.81927,                0.88279,                0.82336,                0.85263,                0.55093,                 1.2468,                0.83068,                 1.1192,             0.00037644,             0.00037644,             0.00037644
                    393,                0.43988,                0.35036,                0.81588,                0.88279,                0.82336,                0.85263,                0.55093,                 1.2468,                0.83068,                 1.1192,             0.00037314,             0.00037314,             0.00037314
                    394,                 0.4257,                0.32509,                0.81489,                0.88228,                0.82293,                0.84317,                0.54521,                 1.2416,                0.84053,                 1.1132,             0.00036984,             0.00036984,             0.00036984
                    395,                0.41923,                 0.3435,                0.82421,                0.90219,                 0.8221,                0.83971,                0.53891,                  1.253,                0.86217,                 1.1112,             0.00036654,             0.00036654,             0.00036654
                    396,                0.42258,                0.34162,                0.80726,                0.89359,                0.82553,                0.83254,                0.52745,                 1.2655,                0.88019,                 1.1133,             0.00036324,             0.00036324,             0.00036324
                    397,                0.44334,                0.33211,                0.82703,                0.89359,                0.82553,                0.83254,                0.52745,                 1.2655,                0.88019,                 1.1133,             0.00035994,             0.00035994,             0.00035994
                    398,                0.44287,                 0.3616,                0.84489,                0.89258,                0.82768,                0.83027,                0.51935,                 1.2625,                0.89501,                 1.1101,             0.00035664,             0.00035664,             0.00035664
                    399,                0.41575,                0.35033,                0.83016,                0.88434,                0.83084,                0.82582,                 0.5275,                 1.2473,                0.87069,                 1.0997,             0.00035334,             0.00035334,             0.00035334
                    400,                0.46883,                 0.3447,                0.80511,                 0.8729,                0.82553,                0.82462,                0.53666,                  1.251,                 0.8514,                 1.0949,             0.00035004,             0.00035004,             0.00035004
                    401,                 0.4236,                0.33847,                0.81236,                 0.8729,                0.82553,                0.82462,                0.53666,                  1.251,                 0.8514,                 1.0949,             0.00034674,             0.00034674,             0.00034674
                    402,                0.43038,                0.33534,                 0.8193,                0.86608,                0.84404,                0.81885,                0.53626,                  1.258,                0.84757,                  1.096,             0.00034344,             0.00034344,             0.00034344
                    403,                0.42404,                0.34615,                0.79647,                0.88748,                0.83867,                0.83701,                0.53511,                 1.2599,                0.86439,                 1.0982,             0.00034013,             0.00034013,             0.00034013
                    404,                0.40681,                0.33402,                0.82141,                0.89353,                0.83771,                0.83628,                 0.5262,                 1.2586,                0.85694,                 1.1011,             0.00033683,             0.00033683,             0.00033683
                    405,                0.49123,                  0.354,                0.83159,                0.89353,                0.83771,                0.83628,                 0.5262,                 1.2586,                0.85694,                 1.1011,             0.00033353,             0.00033353,             0.00033353
                    406,                0.43282,                0.33151,                0.83063,                0.89628,                0.83276,                0.83796,                0.52802,                 1.2641,                0.88036,                 1.1029,             0.00033023,             0.00033023,             0.00033023
                    407,                0.41702,                0.33548,                0.81915,                0.90879,                0.82828,                0.84212,                0.53721,                 1.2577,                0.88961,                 1.1037,             0.00032693,             0.00032693,             0.00032693
                    408,                0.43863,                0.33622,                0.84365,                0.85681,                0.84138,                0.84074,                0.54531,                 1.2585,                0.90039,                 1.1042,             0.00032363,             0.00032363,             0.00032363
                    409,                0.43998,                0.32923,                0.80922,                0.85681,                0.84138,                0.84074,                0.54531,                 1.2585,                0.90039,                 1.1042,             0.00032033,             0.00032033,             0.00032033
                    410,                0.44653,                 0.3371,                 0.8315,                 0.8589,                 0.8369,                 0.8425,                 0.5453,                 1.2701,                0.89278,                 1.1012,             0.00031703,             0.00031703,             0.00031703
                    411,                0.37659,                0.31696,                0.80904,                0.87536,                0.82662,                0.84557,                0.54255,                 1.2891,                0.90051,                 1.1104,             0.00031373,             0.00031373,             0.00031373
                    412,                0.39778,                0.33276,                0.82575,                0.87378,                0.81417,                0.84648,                 0.5311,                 1.3008,                0.91663,                 1.1165,             0.00031043,             0.00031043,             0.00031043
                    413,                0.43058,                0.35873,                0.84071,                0.87378,                0.81417,                0.84648,                 0.5311,                 1.3008,                0.91663,                 1.1165,             0.00030713,             0.00030713,             0.00030713
                    414,                0.44197,                0.36682,                0.82282,                0.84793,                0.81417,                0.83776,                0.53375,                 1.2892,                0.91841,                 1.1164,             0.00030383,             0.00030383,             0.00030383
                    415,                0.37608,                0.32373,                 0.8097,                 0.8475,                 0.8369,                0.84674,                0.53839,                 1.2822,                0.90772,                 1.1161,             0.00030053,             0.00030053,             0.00030053
                    416,                0.37734,                 0.3375,                0.82169,                0.83491,                0.83193,                0.83956,                0.54502,                 1.2686,                0.91096,                 1.1146,             0.00029723,             0.00029723,             0.00029723
                    417,                0.40218,                0.32744,                0.83144,                0.83491,                0.83193,                0.83956,                0.54502,                 1.2686,                0.91096,                 1.1146,             0.00029393,             0.00029393,             0.00029393
                    418,                0.38503,                0.31661,                0.81032,                 0.8538,                0.81098,                0.84234,                0.54642,                 1.2685,                0.91825,                 1.1227,             0.00029062,             0.00029062,             0.00029062
                    419,                0.47661,                0.35307,                0.81972,                0.85482,                0.81622,                0.83637,                0.54112,                 1.2667,                0.91228,                 1.1254,             0.00028732,             0.00028732,             0.00028732
                    420,                 0.3801,                0.30758,                 0.8259,                 0.8714,                0.81417,                0.82818,                0.53309,                 1.2621,                 0.9064,                 1.1188,             0.00028402,             0.00028402,             0.00028402
                    421,                0.36368,                0.31145,                0.81236,                 0.8714,                0.81417,                0.82818,                0.53309,                 1.2621,                 0.9064,                 1.1188,             0.00028072,             0.00028072,             0.00028072
                    422,                0.43034,                0.33972,                0.80839,                0.91605,                0.82035,                 0.8351,                0.53276,                  1.245,                0.89069,                  1.106,             0.00027742,             0.00027742,             0.00027742
                    423,                0.38499,                0.31312,                0.81958,                0.90042,                0.82553,                0.83922,                0.53623,                 1.2316,                0.86848,                 1.0972,             0.00027412,             0.00027412,             0.00027412
                    424,                0.42217,                0.33698,                 0.8495,                0.88331,                0.82777,                0.84724,                0.54699,                 1.2287,                 0.8529,                 1.0883,             0.00027082,             0.00027082,             0.00027082
                    425,                0.43164,                0.33463,                0.81907,                0.88331,                0.82777,                0.84724,                0.54699,                 1.2287,                 0.8529,                 1.0883,             0.00026752,             0.00026752,             0.00026752
                    426,                0.42859,                0.32898,                0.81934,                0.88165,                0.84057,                0.85043,                0.54509,                 1.2232,                0.84592,                 1.0819,             0.00026422,             0.00026422,             0.00026422
                    427,                0.41054,                0.32735,                0.82425,                0.90629,                 0.8369,                0.85612,                0.53413,                 1.2255,                0.82957,                 1.0808,             0.00026092,             0.00026092,             0.00026092
                    428,                0.39324,                0.31566,                0.80418,                0.89531,                0.83903,                0.85357,                0.54445,                 1.2292,                0.83013,                 1.0817,             0.00025762,             0.00025762,             0.00025762
                    429,                0.40352,                0.32691,                0.81883,                0.89531,                0.83903,                0.85357,                0.54445,                 1.2292,                0.83013,                 1.0817,             0.00025432,             0.00025432,             0.00025432
                    430,                0.40707,                0.31221,                0.82626,                0.88643,                0.82553,                0.84852,                 0.5491,                 1.2325,                0.82447,                 1.0815,             0.00025102,             0.00025102,             0.00025102
                    431,                0.41589,                0.33022,                0.79856,                0.87891,                0.84069,                0.84348,                0.55448,                 1.2283,                0.83344,                 1.0834,             0.00024772,             0.00024772,             0.00024772
                    432,                0.39857,                 0.3142,                 0.8225,                0.87358,                0.84218,                 0.8341,                0.54596,                 1.2307,                0.83794,                 1.0873,             0.00024442,             0.00024442,             0.00024442
                    433,                0.39822,                0.31148,                0.80665,                0.87358,                0.84218,                 0.8341,                0.54596,                 1.2307,                0.83794,                 1.0873,             0.00024111,             0.00024111,             0.00024111
                    434,                0.40998,                0.31963,                 0.8192,                0.87859,                0.83957,                0.83185,                0.54287,                 1.2322,                0.85238,                   1.09,             0.00023781,             0.00023781,             0.00023781
                    435,                0.41392,                0.32771,                0.82217,                 0.8786,                 0.8369,                0.83186,                0.54288,                 1.2363,                0.84982,                 1.0899,             0.00023451,             0.00023451,             0.00023451
                    436,                0.40537,                0.31168,                0.81265,                0.88438,                0.82957,                0.83277,                0.54179,                 1.2353,                 0.8479,                 1.0863,             0.00023121,             0.00023121,             0.00023121
                    437,                0.40839,                0.31067,                0.81815,                0.88438,                0.82957,                0.83277,                0.54179,                 1.2353,                 0.8479,                 1.0863,             0.00022791,             0.00022791,             0.00022791
                    438,                0.39169,                0.30968,                0.79622,                0.88861,                0.84813,                0.83314,                0.53616,                 1.2433,                0.86413,                 1.0829,             0.00022461,             0.00022461,             0.00022461
                    439,                0.38825,                0.31621,                 0.8029,                0.85243,                0.84826,                0.82779,                0.53859,                 1.2419,                0.85723,                 1.0835,             0.00022131,             0.00022131,             0.00022131
                    440,                0.38533,                0.32569,                0.81824,                0.88776,                 0.8329,                 0.8377,                  0.547,                 1.2491,                0.85243,                 1.0879,             0.00021801,             0.00021801,             0.00021801
                    441,                0.38272,                0.32074,                0.81185,                0.88776,                 0.8329,                 0.8377,                  0.547,                 1.2491,                0.85243,                 1.0879,             0.00021471,             0.00021471,             0.00021471
                    442,                0.40566,                0.32172,                 0.8199,                0.90028,                0.81756,                0.83771,                0.53698,                  1.253,                0.85621,                 1.0894,             0.00021141,             0.00021141,             0.00021141
                    443,                0.41273,                 0.3263,                0.83263,                 0.8718,                0.84826,                0.83725,                0.54234,                 1.2531,                0.84755,                 1.0969,             0.00020811,             0.00020811,             0.00020811
                    444,                 0.3804,                0.30628,                0.80761,                0.87254,                0.84212,                0.83819,                0.54874,                 1.2526,                0.83936,                 1.1071,             0.00020481,             0.00020481,             0.00020481
                    445,                 0.3965,                0.30336,                0.81014,                0.87254,                0.84212,                0.83819,                0.54874,                 1.2526,                0.83936,                 1.1071,             0.00020151,             0.00020151,             0.00020151
                    446,                0.42337,                0.32282,                0.83456,                0.87979,                0.84826,                0.84201,                0.55555,                 1.2533,                0.84614,                 1.1129,             0.00019821,             0.00019821,             0.00019821
                    447,                0.37454,                0.30164,                0.81228,                0.88504,                0.84826,                0.84242,                0.55286,                 1.2539,                0.84044,                 1.1189,             0.00019491,             0.00019491,             0.00019491
                    448,                 0.3994,                0.31077,                0.81777,                0.87419,                0.84826,                0.84294,                 0.5503,                 1.2502,                0.84044,                 1.1161,              0.0001916,              0.0001916,              0.0001916
                    449,                0.41793,                0.32763,                0.80973,                0.87419,                0.84826,                0.84294,                 0.5503,                 1.2502,                0.84044,                 1.1161,              0.0001883,              0.0001883,              0.0001883
                    450,                0.38691,                0.32057,                0.80097,                0.87351,                0.84826,                 0.8429,                0.55032,                 1.2491,                0.83692,                 1.1118,               0.000185,               0.000185,               0.000185
                    451,                0.38861,                0.30749,                0.81057,                0.87415,                0.84826,                0.84289,                0.53992,                 1.2517,                0.84525,                 1.1132,              0.0001817,              0.0001817,              0.0001817
                    452,                0.36718,                0.31502,                0.81087,                0.87154,                0.84826,                0.84645,                0.54256,                 1.2543,                0.85431,                 1.1122,              0.0001784,              0.0001784,              0.0001784
                    453,                0.34662,                0.30739,                0.81886,                0.87154,                0.84826,                0.84645,                0.54256,                 1.2543,                0.85431,                 1.1122,              0.0001751,              0.0001751,              0.0001751
                    454,                0.40419,                0.31829,                0.83415,                0.87243,                0.84826,                0.84976,                0.53824,                 1.2537,                0.85014,                 1.1086,              0.0001718,              0.0001718,              0.0001718
                    455,                0.44404,                0.35334,                0.85612,                0.88409,                 0.8369,                0.84841,                0.53678,                 1.2526,                0.86476,                 1.1126,              0.0001685,              0.0001685,              0.0001685
                    456,                0.34484,                0.29235,                0.79259,                0.90474,                0.82482,                0.84879,                0.53724,                 1.2511,                0.86326,                 1.1168,              0.0001652,              0.0001652,              0.0001652
                    457,                  0.395,                0.31138,                0.79508,                0.90474,                0.82482,                0.84879,                0.53724,                 1.2511,                0.86326,                 1.1168,              0.0001619,              0.0001619,              0.0001619
                    458,                0.40683,                0.31897,                 0.8361,                0.91048,                0.82465,                0.84964,                0.54405,                 1.2558,                0.85887,                  1.124,              0.0001586,              0.0001586,              0.0001586
                    459,                0.37867,                0.30618,                0.80727,                0.90501,                0.82553,                0.85014,                0.54019,                 1.2592,                0.84837,                 1.1306,              0.0001553,              0.0001553,              0.0001553
                    460,                0.34783,                0.29508,                 0.8023,                0.90599,                0.82553,                0.85219,                0.54829,                 1.2639,                0.84804,                 1.1354,               0.000152,               0.000152,               0.000152
                    461,                0.37332,                0.30148,                0.82361,                0.90599,                0.82553,                0.85219,                0.54829,                 1.2639,                0.84804,                 1.1354,              0.0001487,              0.0001487,              0.0001487
                    462,                0.39099,                0.31893,                0.81675,                 0.9029,                0.82553,                0.85307,                 0.5558,                 1.2722,                0.84299,                 1.1381,              0.0001454,              0.0001454,              0.0001454
                    463,                0.40518,                0.32557,                0.83223,                0.90032,                0.82627,                0.85364,                0.55301,                 1.2715,                0.83362,                 1.1365,              0.0001421,              0.0001421,              0.0001421
                    464,                0.38608,                 0.2933,                0.80573,                 0.8998,                0.82553,                0.85718,                0.55708,                 1.2668,                  0.826,                 1.1341,             0.00013879,             0.00013879,             0.00013879
                    465,                0.35813,                  0.299,                0.82547,                 0.8998,                0.82553,                0.85718,                0.55708,                 1.2668,                  0.826,                 1.1341,             0.00013549,             0.00013549,             0.00013549
                    466,                0.38823,                0.30712,                0.80824,                0.90951,                0.82553,                0.85751,                0.54951,                 1.2615,                0.82073,                 1.1302,             0.00013219,             0.00013219,             0.00013219
                    467,                0.38631,                0.32725,                0.83248,                0.89571,                0.82553,                0.85364,                0.54868,                  1.255,                0.83701,                 1.1274,             0.00012889,             0.00012889,             0.00012889
